date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:54	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.c06fb5.delayed	(from https://sites.google.com/site/deansbook/)
14:51:54	11380/11380	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/ballads/xv	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbuse8838.html	(from https://sites.google.com/site/deansbook/)
14:51:55	113049/113049	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/the-standards/notes-to-poem-xvi	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/the-standards/notes-to-poem-xvi.html	(from https://sites.google.com/site/deansbook/)
14:51:56	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.c3.delayed	(from https://sites.google.com/site/deansbook/)
14:51:56	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.c46fb5.delayed	(from https://sites.google.com/site/deansbook/)
14:51:56	11379/11379	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/ballads/xvi	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbusef004.html	(from https://sites.google.com/site/deansbook/)
14:51:58	42767/42767	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/the-standards/notes-to-poem-xvii	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/the-standards/notes-to-poem-xvii.html	(from https://sites.google.com/site/deansbook/)
14:51:58	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.c7.delayed	(from https://sites.google.com/site/deansbook/)
14:51:58	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.c86fb5.delayed	(from https://sites.google.com/site/deansbook/)
14:51:58	11380/11380	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/ballads/zvii	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbuse9f7f.html	(from https://sites.google.com/site/deansbook/)
14:52:00	37215/37215	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/the-standards/notes-to-poem-xviii	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/the-standards/notes-to-poem-xviii.html	(from https://sites.google.com/site/deansbook/)
14:52:01	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.cb.delayed	(from https://sites.google.com/site/deansbook/)
14:52:01	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.cc6fb5.delayed	(from https://sites.google.com/site/deansbook/)
14:52:01	11380/11380	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/ballads/xviii	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbuse4494.html	(from https://sites.google.com/site/deansbook/)
14:52:03	51647/51647	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/the-standards/notes-to-poem-xix	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/the-standards/notes-to-poem-xix.html	(from https://sites.google.com/site/deansbook/)
14:52:03	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.cf.delayed	(from https://sites.google.com/site/deansbook/)
14:52:03	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.d06fb5.delayed	(from https://sites.google.com/site/deansbook/)
14:52:04	11379/11379	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/ballads/xix	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbusea026.html	(from https://sites.google.com/site/deansbook/)
14:52:04	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.d2.delayed	(from https://sites.google.com/site/deansbook/)
14:52:04	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.d36fb5.delayed	(from https://sites.google.com/site/deansbook/)
14:52:04	11380/11380	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/the-standards	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbusea662.html	(from https://sites.google.com/site/deansbook/)
14:52:06	30536/30536	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/bibliography/abbreviations	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/bibliography/abbreviations.html	(from https://sites.google.com/site/deansbook/)
14:52:07	55516/55516	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/bibliography/studies-and-reference-works-cited	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/bibliography/studies-and-reference-works-cited.html	(from https://sites.google.com/site/deansbook/)
14:52:09	32392/32392	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/bibliography/printed-collections	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/bibliography/printed-collections.html	(from https://sites.google.com/site/deansbook/)
14:52:09	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.d8.delayed	(from https://sites.google.com/site/deansbook/)
14:52:09	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.d96fb5.delayed	(from https://sites.google.com/site/deansbook/)
14:52:09	11379/11379	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/bibliography	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbuse1ccf.html	(from https://sites.google.com/site/deansbook/)
14:52:11	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.db.delayed	(from https://sites.google.com/site/deansbook/)
14:52:11	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.dc6fb5.delayed	(from https://sites.google.com/site/deansbook/)
14:52:11	11380/11380	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/links	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbuse7ede.html	(from https://sites.google.com/site/deansbook/)
14:52:11	28419/28419	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2019%20May%202011%2013:52:25%20GMT	https://sites.google.com/site/deansbook/activity.xml	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/activity.xml	(from https://sites.google.com/site/deansbook/)
14:52:12	172/172	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system.html	(from https://sites.google.com/site/deansbook/)
14:52:12	172/172	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app.html	(from https://sites.google.com/site/deansbook/)
14:52:12	172/172	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages.html	(from https://sites.google.com/site/deansbook/)
14:52:15	36715/36715	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/recentChanges?offset=25	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/recentChanges4c30.html	(from https://sites.google.com/site/deansbook/)
14:52:16	11380/11380	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/system/app/pages/recentChanges	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbuse2039.html	(from https://sites.google.com/site/deansbook/)
14:52:16	2909/2909	---MC-	200	added ('OK')	text/css	date:Thu,%2019%20May%202011%2013:52:30%20GMT	https://sites.google.com/site/deansbook/_/rsrc/1305556023000/system/app/css/overlay.css?cb=25a90%25300goog-ws-leftnonethemedefaultstandard	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1305556023000/system/app/css/overlayc811.css	(from https://sites.google.com/site/deansbook/)
14:52:17	2465/2465	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20May%202011%2017:41:27%20GMT	https://ssl.gstatic.com/sites/p/cac28e/system/app/images/logo/logo.gif	C:/My%20Web%20Sites/BDL/ssl.gstatic.com/sites/p/cac28e/system/app/images/logo/logo.gif	(from https://sites.google.com/site/deansbook/)
14:52:17	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.e6.delayed	(from https://sites.google.com/site/deansbook/home/preface)
14:52:17	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.e76fb5.delayed	(from https://sites.google.com/site/deansbook/home/preface)
14:52:17	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.e8.delayed	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:17	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.e96fb5.delayed	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:18	303739/303739	---MC-	200	added ('OK')	text/javascript	date:Mon,%2016%20May%202011%2017:41:27%20GMT	https://ssl.gstatic.com/sites/p/cac28e/system/js/jot_min__en.js	C:/My%20Web%20Sites/BDL/ssl.gstatic.com/sites/p/cac28e/system/js/jot_min__en.js	(from https://sites.google.com/site/deansbook/)
14:52:18	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.eb.delayed	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:18	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.ec6fb5.delayed	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:18	11380/11380	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/summary-of-the-book/history	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbusee5ea.html	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:19	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ee.delayed	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:19	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.ef6fb5.delayed	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:19	11380/11380	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/summary-of-the-book/condition	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbusee38d.html	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:20	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.f1.delayed	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:20	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.f26fb5.delayed	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:20	11379/11379	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/summary-of-the-book/scribes	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbuse400e.html	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:21	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.f4.delayed	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:21	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.f56fb5.delayed	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:21	11379/11379	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/summary-of-the-book/script	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbuse42b8.html	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:22	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.f7.delayed	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:22	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.f86fb5.delayed	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:22	11380/11380	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/summary-of-the-book/orthography	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbuseed85.html	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:23	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.ico	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/_/rsrc/1297442239311/favicon.fa.delayed	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:23	0/0	---M--	302	error ('')			https://sites.google.com/site/deansbook/favicon.ico?attredirects=0	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/favicon.fb6fb5.delayed	(from https://sites.google.com/site/deansbook/summary-of-the-book)
14:52:24	11380/11380	---MC-	200	added ('OK')	text/html	etag:%221305808005703|#public|en|||0%22	https://sites.google.com/site/deansbook/system/app/pages/reportAbuse?src=/summary-of-the-book/principal-contents	C:/My%20Web%20Sites/BDL/sites.google.com/site/deansbook/system/app/pages/reportAbuse40fa.html	(from https://sites.google.com/site/deansbook/summary-of-the-book)
